EmpId,Date,Present,IsManual,InTime,OutTime,InDiff,OutDiff,IsLate,EarlyDeparture,MachineNo,IPAddress
E0069,2025-01-14,True,False,10:32:01,19:49:16,2.02,-10.73,True,True,M01,192.168.1.10
E0070,2025-01-14,True,False,10:30:55,20:00:28,0.92,0.47,True,False,M03,192.168.1.20
E0071,2025-01-14,True,False,10:26:19,19:52:36,-3.68,-7.4,False,True,M03,192.168.1.20
E0072,2025-01-14,True,False,10:43:06,20:08:26,13.1,8.43,True,False,M02,192.168.1.15
E0073,2025-01-14,True,False,10:37:57,20:02:32,7.95,2.53,True,False,M02,192.168.1.15
E0074,2025-01-14,True,False,10:25:39,20:16:55,-4.35,16.92,False,False,M02,192.168.1.15
E0075,2025-01-14,False,,,,,,,,,
E0076,2025-01-14,True,False,10:30:41,20:13:45,0.68,13.75,True,False,M01,192.168.1.10
E0077,2025-01-14,False,,,,,,,,,
E0078,2025-01-14,True,False,10:29:54,19:44:19,-0.1,-15.68,False,True,M02,192.168.1.15
E0079,2025-01-14,True,False,10:36:10,19:40:08,6.17,-19.87,True,True,M02,192.168.1.15
E0080,2025-01-14,True,False,10:37:07,19:39:00,7.12,-21.0,True,True,M01,192.168.1.10
E0081,2025-01-14,True,False,10:24:38,19:51:53,-5.37,-8.12,False,True,M02,192.168.1.15
E0082,2025-01-14,True,False,10:30:05,20:02:35,0.08,2.58,True,False,M03,192.168.1.20
E0083,2025-01-14,True,False,10:38:02,19:45:04,8.03,-14.93,True,True,M03,192.168.1.20
E0084,2025-01-14,True,False,10:18:57,20:07:03,-11.05,7.05,False,False,M02,192.168.1.15
E0085,2025-01-14,True,False,10:35:01,20:02:37,5.02,2.62,True,False,M02,192.168.1.15
E0086,2025-01-14,True,False,10:29:39,20:03:24,-0.35,3.4,False,False,M01,192.168.1.10
E0087,2025-01-14,True,False,10:16:18,16:46:14,-13.7,-193.77,False,True,M01,192.168.1.10
E0088,2025-01-14,True,False,10:33:27,19:57:22,3.45,-2.63,True,True,M02,192.168.1.15
E0089,2025-01-14,True,False,10:34:55,19:40:50,4.92,-19.17,True,True,M01,192.168.1.10
E0090,2025-01-14,True,False,10:39:13,20:10:12,9.22,10.2,True,False,M01,192.168.1.10
E0091,2025-01-14,False,,,,,,,,,
E0092,2025-01-14,True,False,10:32:51,20:03:46,2.85,3.77,True,False,M03,192.168.1.20
E0093,2025-01-14,True,False,10:30:07,19:38:51,0.12,-21.15,True,True,M01,192.168.1.10
E0094,2025-01-14,True,False,14:12:26,22:43:38,222.43,163.63,True,False,M02,192.168.1.15
E0095,2025-01-14,True,False,10:41:26,20:06:21,11.43,6.35,True,False,M03,192.168.1.20
E0096,2025-01-14,True,False,10:24:28,20:03:05,-5.53,3.08,False,False,M03,192.168.1.20
E0097,2025-01-14,True,False,10:41:24,19:57:12,11.4,-2.8,True,True,M03,192.168.1.20
E0098,2025-01-14,True,False,10:27:56,19:51:33,-2.07,-8.45,False,True,M01,192.168.1.10
E0099,2025-01-14,True,False,10:28:08,19:40:56,-1.87,-19.07,False,True,M03,192.168.1.20
E0100,2025-01-14,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M02,192.168.1.15
E0001,2025-01-15,True,False,10:30:27,19:39:34,0.45,-20.43,True,True,M01,192.168.1.10
E0002,2025-01-15,False,,,,,,,,,
E0003,2025-01-15,True,False,10:33:24,19:35:04,3.4,-24.93,True,True,M02,192.168.1.15
E0004,2025-01-15,True,False,10:31:54,19:29:47,1.9,-30.22,True,True,M03,192.168.1.20
E0005,2025-01-15,True,False,10:48:37,20:27:41,18.62,27.68,True,False,M03,192.168.1.20
E0006,2025-01-15,True,False,10:34:16,20:11:48,4.27,11.8,True,False,M01,192.168.1.10
E0007,2025-01-15,True,False,10:38:43,19:54:55,8.72,-5.08,True,True,M01,192.168.1.10
E0008,2025-01-15,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M01,192.168.1.10
E0009,2025-01-15,True,False,10:31:35,19:51:25,1.58,-8.58,True,True,M02,192.168.1.15
E0010,2025-01-15,True,False,10:31:08,19:34:59,1.13,-25.02,True,True,M03,192.168.1.20
E0011,2025-01-15,True,False,10:29:14,19:38:35,-0.77,-21.42,False,True,M02,192.168.1.15
E0012,2025-01-15,True,False,10:50:05,20:03:04,20.08,3.07,True,False,M01,192.168.1.10
E0013,2025-01-15,True,False,10:29:38,19:34:50,-0.37,-25.17,False,True,M01,192.168.1.10
E0014,2025-01-15,True,False,10:15:08,20:07:57,-14.87,7.95,False,False,M02,192.168.1.15
E0015,2025-01-15,True,False,10:32:13,19:38:52,2.22,-21.13,True,True,M02,192.168.1.15
E0016,2025-01-15,True,False,10:21:39,19:42:23,-8.35,-17.62,False,True,M02,192.168.1.15
E0017,2025-01-15,True,False,10:31:49,20:07:09,1.82,7.15,True,False,M01,192.168.1.10
E0018,2025-01-15,True,False,10:26:32,19:32:37,-3.47,-27.38,False,True,M03,192.168.1.20
E0019,2025-01-15,True,False,10:29:56,19:53:39,-0.07,-6.35,False,True,M01,192.168.1.10
E0020,2025-01-15,True,False,10:16:13,20:01:56,-13.78,1.93,False,False,M03,192.168.1.20
E0021,2025-01-15,True,False,10:41:59,19:59:55,11.98,-0.08,True,True,M01,192.168.1.10
E0022,2025-01-15,True,False,10:29:07,19:43:41,-0.88,-16.32,False,True,M03,192.168.1.20
E0023,2025-01-15,True,False,10:29:01,19:43:44,-0.98,-16.27,False,True,M01,192.168.1.10
E0024,2025-01-15,True,False,10:27:18,19:42:13,-2.7,-17.78,False,True,M03,192.168.1.20
E0025,2025-01-15,True,False,10:32:06,19:37:42,2.1,-22.3,True,True,M02,192.168.1.15
E0026,2025-01-15,True,False,10:30:43,19:39:00,0.72,-21.0,True,True,M02,192.168.1.15
E0027,2025-01-15,False,,,,,,,,,
E0028,2025-01-15,True,False,10:45:29,20:18:17,15.48,18.28,True,False,M03,192.168.1.20
E0029,2025-01-15,True,False,10:28:05,19:58:26,-1.92,-1.57,False,True,M01,192.168.1.10
E0030,2025-01-15,False,,,,,,,,,
E0031,2025-01-15,True,False,10:42:12,20:22:38,12.2,22.63,True,False,M02,192.168.1.15
E0032,2025-01-15,True,False,10:35:29,20:01:29,5.48,1.48,True,False,M03,192.168.1.20
E0033,2025-01-15,True,False,10:41:21,20:16:58,11.35,16.97,True,False,M01,192.168.1.10
E0034,2025-01-15,True,False,10:16:40,20:03:56,-13.33,3.93,False,False,M03,192.168.1.20
E0035,2025-01-15,True,False,10:34:50,19:41:58,4.83,-18.03,True,True,M02,192.168.1.15
E0036,2025-01-15,True,False,10:27:20,19:45:00,-2.67,-15.0,False,True,M01,192.168.1.10
E0037,2025-01-15,True,False,10:36:00,19:50:29,6.0,-9.52,True,True,M03,192.168.1.20
E0038,2025-01-15,True,False,10:40:00,20:23:46,10.0,23.77,True,False,M03,192.168.1.20
E0039,2025-01-15,True,False,10:16:29,20:08:40,-13.52,8.67,False,False,M01,192.168.1.10
E0040,2025-01-15,True,False,10:40:19,20:23:23,10.32,23.38,True,False,M01,192.168.1.10
E0041,2025-01-15,True,False,10:30:11,19:45:55,0.18,-14.08,True,True,M02,192.168.1.15
E0042,2025-01-15,True,False,10:26:50,19:58:58,-3.17,-1.03,False,True,M01,192.168.1.10
E0043,2025-01-15,True,False,10:29:06,19:54:36,-0.9,-5.4,False,True,M03,192.168.1.20
E0044,2025-01-15,True,False,10:46:39,20:14:08,16.65,14.13,True,False,M01,192.168.1.10
E0045,2025-01-15,True,False,10:20:14,,-9.77,,False,,M03,192.168.1.20
E0046,2025-01-15,True,False,10:26:34,19:43:58,-3.43,-16.03,False,True,M01,192.168.1.10
E0047,2025-01-15,True,False,10:47:30,,17.5,,True,,M01,192.168.1.10
E0048,2025-01-15,True,False,10:24:44,20:03:14,-5.27,3.23,False,False,M02,192.168.1.15
E0049,2025-01-15,True,False,10:36:29,20:03:50,6.48,3.83,True,False,M01,192.168.1.10
E0050,2025-01-15,True,False,10:20:38,20:06:58,-9.37,6.97,False,False,M01,192.168.1.10
E0051,2025-01-15,True,False,10:29:03,19:47:26,-0.95,-12.57,False,True,M02,192.168.1.15
E0052,2025-01-15,True,False,10:29:25,20:00:38,-0.58,0.63,False,False,M01,192.168.1.10
E0053,2025-01-15,True,False,10:32:42,20:08:05,2.7,8.08,True,False,M01,192.168.1.10
E0054,2025-01-15,True,False,10:30:50,19:33:04,0.83,-26.93,True,True,M01,192.168.1.10
E0055,2025-01-15,True,False,10:28:18,19:38:54,-1.7,-21.1,False,True,M03,192.168.1.20
E0056,2025-01-15,True,False,10:34:41,20:02:51,4.68,2.85,True,False,M02,192.168.1.15
E0057,2025-01-15,True,False,10:32:15,19:41:10,2.25,-18.83,True,True,M01,192.168.1.10
E0058,2025-01-15,True,False,10:34:42,19:54:16,4.7,-5.73,True,True,M03,192.168.1.20
E0059,2025-01-15,True,False,10:19:19,20:02:47,-10.68,2.78,False,False,M02,192.168.1.15
E0060,2025-01-15,True,False,10:15:47,20:01:47,-14.22,1.78,False,False,M01,192.168.1.10
E0061,2025-01-15,True,False,10:27:26,20:08:45,-2.57,8.75,False,False,M03,192.168.1.20
E0062,2025-01-15,True,False,10:30:05,19:42:07,0.08,-17.88,True,True,M03,192.168.1.20
E0063,2025-01-15,True,False,10:34:55,,4.92,,True,,M01,192.168.1.10
E0064,2025-01-15,True,False,10:24:27,20:01:22,-5.55,1.37,False,False,M01,192.168.1.10
E0065,2025-01-15,True,False,10:45:38,20:14:42,15.63,14.7,True,False,M02,192.168.1.15
E0066,2025-01-15,True,False,10:38:51,19:44:28,8.85,-15.53,True,True,M01,192.168.1.10
E0067,2025-01-15,True,False,10:33:05,20:05:14,3.08,5.23,True,False,M03,192.168.1.20
E0068,2025-01-15,True,False,10:23:22,20:11:01,-6.63,11.02,False,False,M03,192.168.1.20
E0069,2025-01-15,True,False,10:32:14,19:56:05,2.23,-3.92,True,True,M01,192.168.1.10
E0070,2025-01-15,True,False,10:30:31,19:47:31,0.52,-12.48,True,True,M03,192.168.1.20
E0071,2025-01-15,True,False,10:39:25,19:44:07,9.42,-15.88,True,True,M03,192.168.1.20
E0072,2025-01-15,True,False,10:38:58,19:52:52,8.97,-7.13,True,True,M02,192.168.1.15
E0073,2025-01-15,True,False,10:21:49,20:08:57,-8.18,8.95,False,False,M02,192.168.1.15
E0074,2025-01-15,True,False,10:25:05,19:42:58,-4.92,-17.03,False,True,M02,192.168.1.15
E0075,2025-01-15,True,False,10:46:20,,16.33,,True,,M01,192.168.1.10
E0076,2025-01-15,True,False,10:43:44,20:15:02,13.73,15.03,True,False,M03,192.168.1.20
E0077,2025-01-15,False,,,,,,,,,
E0078,2025-01-15,True,False,10:35:50,20:02:19,5.83,2.32,True,False,M02,192.168.1.15
E0079,2025-01-15,True,False,10:37:28,19:57:50,7.47,-2.17,True,True,M02,192.168.1.15
E0080,2025-01-15,True,False,10:50:27,20:09:24,20.45,9.4,True,False,M01,192.168.1.10
E0081,2025-01-15,True,False,10:39:42,19:46:18,9.7,-13.7,True,True,M02,192.168.1.15
E0082,2025-01-15,True,False,10:20:47,20:06:29,-9.22,6.48,False,False,M03,192.168.1.20
E0083,2025-01-15,True,False,10:45:10,20:16:24,15.17,16.4,True,False,M03,192.168.1.20
E0084,2025-01-15,True,False,10:16:13,20:01:34,-13.78,1.57,False,False,M02,192.168.1.15
E0085,2025-01-15,True,False,10:29:42,20:26:56,-0.3,26.93,False,False,M02,192.168.1.15
E0086,2025-01-15,True,False,10:43:42,20:18:57,13.7,18.95,True,False,M03,192.168.1.20
E0087,2025-01-15,True,False,10:39:58,20:14:43,9.97,14.72,True,False,M01,192.168.1.10
E0088,2025-01-15,True,False,10:36:25,19:59:58,6.42,-0.03,True,True,M02,192.168.1.15
E0089,2025-01-15,True,False,10:19:48,20:07:25,-10.2,7.42,False,False,M01,192.168.1.10
E0090,2025-01-15,True,False,10:43:57,20:14:15,13.95,14.25,True,False,M01,192.168.1.10
E0091,2025-01-15,True,False,10:22:55,20:04:04,-7.08,4.07,False,False,M01,192.168.1.10
E0092,2025-01-15,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M03,192.168.1.20
E0093,2025-01-15,True,False,10:35:16,19:31:01,5.27,-28.98,True,True,M01,192.168.1.10
E0094,2025-01-15,True,False,10:38:27,20:16:59,8.45,16.98,True,False,M02,192.168.1.15
E0095,2025-01-15,True,False,10:35:44,19:32:40,5.73,-27.33,True,True,M03,192.168.1.20
E0096,2025-01-15,True,False,10:32:24,20:11:49,2.4,11.82,True,False,M03,192.168.1.20
E0097,2025-01-15,True,False,10:18:35,20:05:31,-11.42,5.52,False,False,M03,192.168.1.20
E0098,2025-01-15,True,False,10:41:41,19:58:14,11.68,-1.77,True,True,M01,192.168.1.10
E0099,2025-01-15,True,False,10:18:00,20:01:30,-12.0,1.5,False,False,M03,192.168.1.20
E0100,2025-01-15,True,False,10:34:22,19:56:49,4.37,-3.18,True,True,M02,192.168.1.15
E0001,2025-01-16,True,False,10:40:03,20:15:37,10.05,15.62,True,False,M01,192.168.1.10
E0002,2025-01-16,True,False,10:24:27,20:02:18,-5.55,2.3,False,False,M02,192.168.1.15
E0003,2025-01-16,True,False,10:20:13,20:09:56,-9.78,9.93,False,False,M02,192.168.1.15
E0004,2025-01-16,True,False,10:35:13,19:50:38,5.22,-9.37,True,True,M03,192.168.1.20
E0005,2025-01-16,True,False,10:16:35,20:10:28,-13.42,10.47,False,False,M03,192.168.1.20
E0006,2025-01-16,True,False,10:18:58,20:03:35,-11.03,3.58,False,False,M01,192.168.1.10
E0007,2025-01-16,True,False,10:30:49,19:39:40,0.82,-20.33,True,True,M01,192.168.1.10
E0008,2025-01-16,True,False,10:27:40,19:35:11,-2.33,-24.82,False,True,M01,192.168.1.10
E0009,2025-01-16,True,False,10:24:09,19:39:46,-5.85,-20.23,False,True,M02,192.168.1.15
E0010,2025-01-16,True,False,10:18:23,20:03:52,-11.62,3.87,False,False,M03,192.168.1.20
E0011,2025-01-16,True,False,10:32:36,20:06:35,2.6,6.58,True,False,M01,192.168.1.10
E0012,2025-01-16,True,False,10:30:22,19:43:44,0.37,-16.27,True,True,M01,192.168.1.10
E0013,2025-01-16,True,False,10:26:18,19:40:11,-3.7,-19.82,False,True,M01,192.168.1.10
E0014,2025-01-16,True,False,10:29:26,19:51:19,-0.57,-8.68,False,True,M02,192.168.1.15
E0015,2025-01-16,True,False,10:32:21,20:02:14,2.35,2.23,True,False,M02,192.168.1.15
E0016,2025-01-16,True,False,10:22:25,20:09:14,-7.58,9.23,False,False,M02,192.168.1.15
E0017,2025-01-16,True,False,10:19:34,19:54:05,-10.43,-5.92,False,True,M01,192.168.1.10
E0018,2025-01-16,True,False,10:24:14,20:13:18,-5.77,13.3,False,False,M03,192.168.1.20
E0019,2025-01-16,True,False,10:27:41,19:41:13,-2.32,-18.78,False,True,M02,192.168.1.15
E0020,2025-01-16,False,,,,,,,,,
E0021,2025-01-16,True,False,10:31:56,19:51:39,1.93,-8.35,True,True,M01,192.168.1.10
E0022,2025-01-16,True,False,10:36:37,20:05:16,6.62,5.27,True,False,M04_HQ,10.0.0.5
E0023,2025-01-16,True,False,10:24:55,20:05:42,-5.08,5.7,False,False,M02,192.168.1.15
E0024,2025-01-16,True,False,10:35:05,20:17:48,5.08,17.8,True,False,M03,192.168.1.20
E0025,2025-01-16,False,,,,,,,,,
E0026,2025-01-16,False,,,,,,,,,
E0027,2025-01-16,False,,,,,,,,,
E0028,2025-01-16,True,False,10:26:05,19:40:27,-3.92,-19.55,False,True,M03,192.168.1.20
E0029,2025-01-16,True,False,10:40:35,19:51:38,10.58,-8.37,True,True,M01,192.168.1.10
E0030,2025-01-16,False,,,,,,,,,
E0031,2025-01-16,True,False,10:44:01,20:23:04,14.02,23.07,True,False,M02,192.168.1.15
E0032,2025-01-16,True,False,10:40:49,20:23:33,10.82,23.55,True,False,M03,192.168.1.20
E0033,2025-01-16,True,False,10:26:33,19:40:27,-3.45,-19.55,False,True,M01,192.168.1.10
E0034,2025-01-16,True,False,10:21:26,19:51:07,-8.57,-8.88,False,True,M03,192.168.1.20
E0035,2025-01-16,True,False,10:25:19,19:51:56,-4.68,-8.07,False,True,M02,192.168.1.15
E0036,2025-01-16,True,False,10:29:03,20:07:51,-0.95,7.85,False,False,M01,192.168.1.10
E0037,2025-01-16,True,False,10:44:43,20:19:13,14.72,19.22,True,False,M03,192.168.1.20
E0038,2025-01-16,True,False,10:22:33,20:02:59,-7.45,2.98,False,False,M03,192.168.1.20
E0039,2025-01-16,True,False,10:43:36,20:07:28,13.6,7.47,True,False,M01,192.168.1.10
E0040,2025-01-16,True,False,10:31:33,20:06:09,1.55,6.15,True,False,M01,192.168.1.10
E0041,2025-01-16,True,False,10:24:02,20:16:46,-5.97,16.77,False,False,M02,192.168.1.15
E0042,2025-01-16,True,False,10:31:09,19:57:56,1.15,-2.07,True,True,M01,192.168.1.10
E0043,2025-01-16,True,False,10:43:54,20:13:23,13.9,13.38,True,False,M03,192.168.1.20
E0044,2025-01-16,True,False,10:30:47,19:57:58,0.78,-2.03,True,True,M01,192.168.1.10
E0045,2025-01-16,False,,,,,,,,,
E0046,2025-01-16,True,False,10:14:19,19:50:52,-15.68,-9.13,False,True,M01,192.168.1.10
E0047,2025-01-16,True,False,10:18:46,19:56:38,-11.23,-3.37,False,True,M01,192.168.1.10
E0048,2025-01-16,True,False,10:31:28,19:34:51,1.47,-25.15,True,True,M02,192.168.1.15
E0049,2025-01-16,True,False,10:21:23,20:09:46,-8.62,9.77,False,False,M01,192.168.1.10
E0050,2025-01-16,True,False,10:27:11,19:44:38,-2.82,-15.37,False,True,M01,192.168.1.10
E0051,2025-01-16,True,False,10:40:36,20:15:01,10.6,15.02,True,False,M02,192.168.1.15
E0052,2025-01-16,True,False,10:23:26,19:58:50,-6.57,-1.17,False,True,M01,192.168.1.10
E0053,2025-01-16,True,False,10:31:44,19:53:00,1.73,-7.0,True,True,M01,192.168.1.10
E0054,2025-01-16,True,False,10:39:34,19:55:24,9.57,-4.6,True,True,M01,192.168.1.10
E0055,2025-01-16,True,False,10:39:22,19:52:03,9.37,-7.95,True,True,M03,192.168.1.20
E0056,2025-01-16,True,False,10:34:20,19:56:42,4.33,-3.3,True,True,M02,192.168.1.15
E0057,2025-01-16,True,False,10:33:26,19:48:11,3.43,-11.82,True,True,M01,192.168.1.10
E0058,2025-01-16,True,False,10:33:43,19:57:30,3.72,-2.5,True,True,M03,192.168.1.20
E0059,2025-01-16,False,,,,,,,,,
E0060,2025-01-16,True,False,10:34:19,19:35:48,4.32,-24.2,True,True,M01,192.168.1.10
E0061,2025-01-16,True,False,10:34:10,20:02:13,4.17,2.22,True,False,M03,192.168.1.20
E0062,2025-01-16,True,False,10:26:00,20:08:55,-4.0,8.92,False,False,M03,192.168.1.20
E0063,2025-01-16,True,False,10:30:10,20:06:49,0.17,6.82,True,False,M01,192.168.1.10
E0064,2025-01-16,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M01,192.168.1.10
E0065,2025-01-16,True,False,10:36:02,19:33:47,6.03,-26.22,True,True,M02,192.168.1.15
E0066,2025-01-16,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M01,192.168.1.10
E0067,2025-01-16,True,False,10:46:48,20:05:58,16.8,5.97,True,False,M03,192.168.1.20
E0068,2025-01-16,True,False,10:31:44,19:36:53,1.73,-23.12,True,True,M03,192.168.1.20
E0069,2025-01-16,True,False,10:36:02,20:20:35,6.03,20.58,True,False,M01,192.168.1.10
E0070,2025-01-16,True,False,10:40:24,20:20:15,10.4,20.25,True,False,M03,192.168.1.20
E0071,2025-01-16,True,False,10:39:24,20:01:25,9.4,1.42,True,False,M03,192.168.1.20
E0072,2025-01-16,True,False,10:24:16,16:19:53,-5.73,-220.12,False,True,M02,192.168.1.15
E0073,2025-01-16,True,False,10:29:44,16:49:37,-0.27,-190.38,False,True,M02,192.168.1.15
E0074,2025-01-16,True,False,10:21:11,20:05:46,-8.82,5.77,False,False,M02,192.168.1.15
E0075,2025-01-16,True,False,10:32:13,19:53:03,2.22,-6.95,True,True,M01,192.168.1.10
E0076,2025-01-16,True,False,10:33:39,20:22:55,3.65,22.92,True,False,M01,192.168.1.10
E0077,2025-01-16,False,,,,,,,,,
E0078,2025-01-16,True,False,10:47:04,20:14:35,17.07,14.58,True,False,M02,192.168.1.15
E0079,2025-01-16,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M02,192.168.1.15
E0080,2025-01-16,True,False,10:40:34,20:19:27,10.57,19.45,True,False,M01,192.168.1.10
E0081,2025-01-16,True,False,10:38:44,20:12:26,8.73,12.43,True,False,M02,192.168.1.15
E0082,2025-01-16,True,False,10:26:45,19:59:43,-3.25,-0.28,False,True,M03,192.168.1.20
E0083,2025-01-16,True,False,10:38:13,20:21:06,8.22,21.1,True,False,M03,192.168.1.20
E0084,2025-01-16,True,False,10:26:19,20:10:11,-3.68,10.18,False,False,M02,192.168.1.15
E0085,2025-01-16,True,False,10:31:27,20:25:21,1.45,25.35,True,False,M02,192.168.1.15
E0086,2025-01-16,True,False,10:27:39,20:10:13,-2.35,10.22,False,False,M03,192.168.1.20
E0087,2025-01-16,True,False,10:29:37,20:07:45,-0.38,7.75,False,False,M01,192.168.1.10
E0088,2025-01-16,True,False,10:33:08,19:56:14,3.13,-3.77,True,True,M02,192.168.1.15
E0089,2025-01-16,True,False,10:31:02,20:02:00,1.03,2.0,True,False,M04_HQ,10.0.0.5
E0090,2025-01-16,True,False,10:18:08,20:00:24,-11.87,0.4,False,False,M01,192.168.1.10
E0091,2025-01-16,True,False,10:29:14,19:41:29,-0.77,-18.52,False,True,M01,192.168.1.10
E0092,2025-01-16,True,False,10:29:00,19:59:03,-1.0,-0.95,False,True,M03,192.168.1.20
E0093,2025-01-16,True,False,10:20:04,,-9.93,,False,,M01,192.168.1.10
E0094,2025-01-16,True,False,10:15:50,20:00:33,-14.17,0.55,False,False,M02,192.168.1.15
E0095,2025-01-16,True,False,10:29:37,19:39:37,-0.38,-20.38,False,True,M03,192.168.1.20
E0096,2025-01-16,True,False,10:23:44,19:43:28,-6.27,-16.53,False,True,M03,192.168.1.20
E0097,2025-01-16,True,False,10:37:31,20:16:43,7.52,16.72,True,False,M03,192.168.1.20
E0098,2025-01-16,True,False,10:28:25,19:33:17,-1.58,-26.72,False,True,M01,192.168.1.10
E0099,2025-01-16,False,,,,,,,,,
E0100,2025-01-16,True,False,10:18:47,20:02:30,-11.22,2.5,False,False,M02,192.168.1.15
E0001,2025-01-17,True,False,10:36:39,19:58:59,6.65,-1.02,True,True,M01,192.168.1.10
E0002,2025-01-17,False,,,,,,,,,
E0003,2025-01-17,True,False,10:32:53,19:49:09,2.88,-10.85,True,True,M02,192.168.1.15
E0004,2025-01-17,True,False,10:16:07,20:11:06,-13.88,11.1,False,False,M03,192.168.1.20
E0005,2025-01-17,True,False,10:47:39,20:01:33,17.65,1.55,True,False,M03,192.168.1.20
E0006,2025-01-17,True,False,10:19:18,20:11:09,-10.7,11.15,False,False,M01,192.168.1.10
E0007,2025-01-17,True,False,10:19:25,20:03:17,-10.58,3.28,False,False,M01,192.168.1.10
E0008,2025-01-17,True,False,10:25:44,19:39:58,-4.27,-20.03,False,True,M01,192.168.1.10
E0009,2025-01-17,True,False,10:37:46,19:49:34,7.77,-10.43,True,True,M02,192.168.1.15
E0010,2025-01-17,True,False,10:44:02,20:16:37,14.03,16.62,True,False,M03,192.168.1.20
E0011,2025-01-17,True,False,10:27:14,19:49:44,-2.77,-10.27,False,True,M02,192.168.1.15
E0012,2025-01-17,True,False,10:23:35,20:02:47,-6.42,2.78,False,False,M01,192.168.1.10
E0013,2025-01-17,True,False,10:32:59,19:40:58,2.98,-19.03,True,True,M01,192.168.1.10
E0014,2025-01-17,True,False,10:45:16,20:09:47,15.27,9.78,True,False,M02,192.168.1.15
E0015,2025-01-17,True,False,10:30:02,19:50:09,0.03,-9.85,True,True,M02,192.168.1.15
E0016,2025-01-17,True,False,10:35:07,19:47:33,5.12,-12.45,True,True,M02,192.168.1.15
E0017,2025-01-17,True,False,10:24:22,19:47:15,-5.63,-12.75,False,True,M01,192.168.1.10
E0018,2025-01-17,True,False,10:39:19,19:44:52,9.32,-15.13,True,True,M03,192.168.1.20
E0019,2025-01-17,True,False,10:29:36,19:50:07,-0.4,-9.88,False,True,M02,192.168.1.15
E0020,2025-01-17,True,False,10:37:50,20:02:30,7.83,2.5,True,False,M03,192.168.1.20
E0021,2025-01-17,True,False,10:39:14,19:48:31,9.23,-11.48,True,True,M01,192.168.1.10
E0022,2025-01-17,True,False,10:39:29,20:11:45,9.48,11.75,True,False,M03,192.168.1.20
E0023,2025-01-17,True,False,10:37:27,19:39:53,7.45,-20.12,True,True,M01,192.168.1.10
E0024,2025-01-17,True,False,10:23:48,19:51:57,-6.2,-8.05,False,True,M03,192.168.1.20
E0025,2025-01-17,True,False,10:35:41,20:15:55,5.68,15.92,True,False,M02,192.168.1.15
E0026,2025-01-17,True,False,10:31:27,19:39:26,1.45,-20.57,True,True,M02,192.168.1.15
E0027,2025-01-17,True,False,10:42:21,19:54:23,12.35,-5.62,True,True,M03,192.168.1.20
E0028,2025-01-17,True,False,10:34:54,19:59:34,4.9,-0.43,True,True,M03,192.168.1.20
E0029,2025-01-17,True,False,10:29:43,19:46:41,-0.28,-13.32,False,True,M01,192.168.1.10
E0030,2025-01-17,False,,,,,,,,,
E0031,2025-01-17,True,False,10:06:49,19:59:05,-23.18,-0.92,False,True,M02,192.168.1.15
E0032,2025-01-17,True,False,10:35:58,20:07:29,5.97,7.48,True,False,M03,192.168.1.20
E0033,2025-01-17,True,False,10:38:30,20:16:13,8.5,16.22,True,False,M01,192.168.1.10
E0034,2025-01-17,True,False,10:42:23,20:06:49,12.38,6.82,True,False,M03,192.168.1.20
E0035,2025-01-17,True,False,10:29:45,19:42:00,-0.25,-18.0,False,True,M02,192.168.1.15
E0036,2025-01-17,True,False,10:25:39,19:47:42,-4.35,-12.3,False,True,M01,192.168.1.10
E0037,2025-01-17,True,False,10:34:33,20:10:05,4.55,10.08,True,False,M03,192.168.1.20
